Name,Saison,Rating,Age,Mean,Growth
Emilson Cribari,2009,6.81,30,6.81,0.0
Emir Spahic,2009,7.33,29,7.257142857142857,0.4500000000000002
Emmanuel Adebayor,2009,7.37,26,7.1225000000000005,-0.1299999999999999
Emmanuel Eboué,2009,7.01,27,7.01,0.0
Emmanuel Rivière,2009,6.76,19,6.5200000000000005,0.3799999999999999
Emmerson Boyce,2009,6.71,30,6.7700000000000005,-0.040000000000000036
Eren Derdiyok,2009,7.14,22,6.91,0.1299999999999999
Eric Abidal,2009,7.42,30,7.115,-0.3099999999999996
Eric Chelle,2009,7.08,32,6.915,-0.33000000000000007
Eric Maxim Choupo-Moting,2009,6.7,20,7.140000000000001,-0.41000000000000014
Erik Nevland,2009,6.54,32,6.54,0.0
Erjon Bogdani,2009,6.47,33,6.5600000000000005,-0.1800000000000006
Esteban Cambiasso,2009,7.25,29,7.136666666666667,0.3200000000000003
Esteban Granero,2009,7.3,22,6.9,-0.3799999999999999
Etienne Capoue,2009,7.0,21,7.091111111111111,0.33000000000000007
Eugen Polanski,2009,6.76,23,6.956666666666668,0.28000000000000025
Ezequiel Carboni,2009,6.95,31,6.895,0.11000000000000032
Ezequiel Garay,2009,7.18,23,6.9075,-0.47999999999999954
Ezequiel Lavezzi,2009,7.23,25,7.081666666666666,0.40000000000000036
Ezequiel Luna,2009,6.88,23,6.88,0.0
Fabian Lustenberger,2009,6.97,21,6.9471428571428575,-0.13999999999999968
Fabien Audard,2009,7.11,32,6.860000000000001,0.28000000000000025
Fabien Lemoine,2009,6.87,23,6.73875,0.33000000000000007
Fabio Cannavaro,2009,6.93,36,6.93,0.0
Fabio Celestini,2009,6.72,34,6.72,0.0
Fabio Coltorti,2009,6.89,29,6.89,0.0
Fabio Grosso,2009,6.87,32,6.92,-0.09999999999999964
Fabio Liverani,2009,6.91,34,6.91,0.0
Fabio Quagliarella,2009,7.17,26,6.878181818181818,-0.6799999999999997
Fabio Simplicio,2009,6.83,30,6.83,0.0
Fabián Canobbio,2009,6.74,30,6.74,0.0
Fabián Orellana,2009,6.69,23,6.848750000000001,0.46999999999999975
Fabrice Abriel,2009,6.71,30,6.5225,-0.16999999999999993
Fabrice Ehret,2009,6.66,30,6.550000000000001,-0.07000000000000028
Fabrice Muamba,2009,6.82,22,6.726666666666667,0.20999999999999996
Fabrizio Miccoli,2009,7.5,31,7.205,0.4500000000000002
Facundo Roncaglia,2009,6.78,22,6.862499999999999,0.20000000000000018
Fahid Ben Khalfallah,2009,6.93,27,6.636666666666667,-0.34999999999999964
Faryd Mondragón,2009,6.72,39,6.52,0.39999999999999947
Federico Balzaretti,2009,6.99,28,7.004,0.17999999999999972
Federico Casarini,2009,6.46,20,6.5,-0.08000000000000007
Federico Fazio,2009,7.21,22,7.234444444444445,0.21999999999999975
Federico Marchetti,2009,6.77,26,6.694285714285713,-0.13999999999999968
Federico Peluso,2009,6.84,25,6.828888888888889,0.33000000000000007
Felipe,2009,6.69,22,6.739,0.05999999999999961
Felipe Caicedo,2009,6.83,21,6.658571428571428,-0.16000000000000014
Felipe Mattioni,2009,7.13,21,7.13,0.0
Felipe Melo,2009,7.06,27,7.0,-0.2400000000000002
Felipe Santana,2009,6.7,24,6.925,0.05999999999999961
Felix Bastians,2009,6.59,22,6.5725,0.1200000000000001
Fernando,2009,6.71,22,6.83,0.5099999999999998
Fernando Amorebieta,2009,6.73,25,6.843333333333334,0.15999999999999925
Fernando Cavenaghi,2009,6.65,26,6.65,0.0
Fernando Gago,2009,7.13,24,6.973333333333334,-0.08000000000000007
Fernando Llorente,2009,7.34,24,6.955000000000001,-0.1299999999999999
Fernando Marqués,2009,6.59,25,6.705,0.23000000000000043
Fernando Menegazzo,2009,6.97,29,6.88,-0.17999999999999972
Fernando Muslera,2009,6.62,24,6.715,-0.1899999999999995
Fernando Navarro,2009,6.77,27,6.8533333333333335,0.1900000000000004
Fernando Soriano,2009,7.02,30,6.6125,-0.6399999999999997
Fernando Tissone,2009,6.59,23,6.75,-0.39000000000000057
Fernando Torres,2009,7.65,25,6.887777777777778,-0.2999999999999998
Fernando Varela,2009,6.56,30,6.56,0.0
Ferreira Pinto,2009,6.97,30,6.97,0.0
Ferrán Corominas,2009,6.34,27,6.296666666666667,-0.2599999999999998
Filip Daems,2009,6.6,31,6.856,-0.40000000000000036
Filipe Luís,2009,7.38,24,7.317777777777778,-0.1299999999999999
Filippo Inzaghi,2009,6.39,36,6.39,0.0
Florent Balmont,2009,7.16,30,6.7844444444444445,0.16000000000000014
Florent Malouda,2009,7.63,30,7.142499999999999,0.1899999999999995
Florian Fromlowitz,2009,6.65,23,6.54,0.22000000000000064
Florian Heller,2009,6.69,28,6.69,0.0
Florian Kringe,2009,6.72,27,6.72,0.0
Florian Marange,2009,6.65,24,6.7371428571428575,0.05999999999999961
Foued Kadir,2009,6.97,26,6.922,0.15000000000000036
Fraizer Campbell,2009,6.62,22,6.523333333333333,0.010000000000000675
Fran Yeste,2009,6.88,30,6.88,0.0
Francesco Modesto,2009,6.52,28,6.5375000000000005,-0.08000000000000007
Francesco Pratali,2009,6.66,31,6.66,0.0
Francesco Tavano,2009,6.45,31,6.355,0.1900000000000004
Francesco Totti,2009,7.58,33,7.336666666666667,-0.040000000000000036
Francesco Valiani,2009,6.6,29,6.726000000000001,-0.29000000000000004
Francis,2009,6.77,28,6.775999999999999,0.16000000000000014
Francisco Pavón,2009,6.92,30,6.895,-0.04999999999999982
Francisco Puñal,2009,6.8,34,6.720000000000001,-0.33000000000000007
Franck Beria,2009,7.12,27,7.0042857142857144,0.20999999999999996
Franck Ribéry,2009,7.19,26,7.413999999999999,0.8200000000000003
Franck Tabanou,2009,6.87,21,6.865714285714286,-0.2999999999999998
Franco Di Santo,2009,6.45,20,6.665714285714286,-0.09999999999999964
Franco Semioli,2009,6.91,30,6.91,0.0
Franco Sosa,2009,7.07,29,6.8149999999999995,-0.5100000000000007
Francois Modesto,2009,6.96,31,6.83,-0.11000000000000032
Frank Lampard,2009,7.95,32,7.191666666666667,-0.2999999999999998
Frank Rost,2009,6.8,37,6.745,0.10999999999999943
Frederic Kanoute,2009,7.11,32,6.890000000000001,-0.040000000000000036
Frédéric Da Rocha,2009,6.56,35,6.56,0.0
Frédéric Piquionne,2009,6.79,31,6.845000000000001,-0.11000000000000032
Frédéric Thomas,2009,6.49,29,6.49,0.0
Gabi,2009,6.96,26,7.234444444444445,0.20999999999999996
Gabriel Agbonlahor,2009,6.94,23,6.6257142857142854,0.040000000000000036
Gabriel Heinze,2009,7.21,32,7.1433333333333335,-0.28000000000000025
Gaby Mudingayi,2009,7.03,28,7.03,0.16999999999999993
Gaetano D'Agostino,2009,7.05,28,7.033333333333334,0.04999999999999982
Gaizka Toquero,2009,7.17,25,6.83,-0.13999999999999968
Galán,2009,6.13,21,6.13,0.0
Gareth Bale,2009,7.64,20,7.571818181818181,0.28000000000000025
Gareth Barry,2009,7.41,28,7.030000000000001,0.22000000000000064
Gary Cahill,2009,7.33,24,7.019,-0.009999999999999787
Gary Caldwell,2009,6.77,28,6.635,0.04999999999999982
Gary Neville,2009,6.99,35,6.99,0.0
Gaël Clichy,2009,7.38,24,7.276249999999999,-0.08999999999999986
Gaël Danic,2009,6.8,28,6.874285714285714,0.3099999999999996
Gaël Givet,2009,7.0,28,6.81,0.21999999999999975
Gaëtan Bong,2009,7.0,21,6.726666666666667,-0.07000000000000028
Gelson Fernandes,2009,6.71,23,6.753333333333333,0.08000000000000007
Gennaro Bracigliano,2009,6.8,30,6.8,0.0
Gennaro Gattuso,2009,6.92,32,7.005,-0.16999999999999993
Gennaro Sardo,2009,6.98,31,6.802000000000001,-0.5100000000000007
Geoffrey Jourdren,2009,6.64,24,6.752857142857144,-0.20999999999999996
Georg Niedermeier,2009,7.32,24,6.941428571428572,0.1299999999999999
George Boateng,2009,6.61,34,6.61,0.0
George Elokobi,2009,6.84,24,6.82,0.040000000000000036
George McCartney,2009,6.63,29,6.74,0.21999999999999975
Geovanni,2009,6.63,30,6.63,0.0
Gerard Piqué,2009,7.12,22,7.169,0.3099999999999996
Germán Denis,2009,6.69,28,6.853333333333333,0.3700000000000001
Geromel,2009,7.06,24,7.084999999999999,0.09999999999999964
Gervinho,2009,7.4,22,7.041111111111112,-0.05000000000000071
Giampaolo Pazzini,2009,7.08,25,6.695714285714287,-0.7600000000000007
Giampiero Pinzi,2009,7.09,29,6.8999999999999995,-0.11000000000000032
Giandomenico Mesto,2009,7.2,28,7.115,0.3699999999999992
Gianluca Comotto,2009,6.74,31,6.6933333333333325,0.1299999999999999
Gianluca Curci,2009,6.84,24,6.8774999999999995,-0.08000000000000007
Gianluca Grava,2009,7.22,33,7.1850000000000005,0.0699999999999994
Gianluca Zambrotta,2009,6.73,33,6.8999999999999995,-0.4499999999999993
Gianluigi Buffon,2009,6.55,31,6.757,0.07000000000000028
Gianpaolo Bellini,2009,7.06,30,6.795999999999999,-0.16000000000000014
Giorgio Chiellini,2009,7.58,25,7.327272727272728,0.1900000000000004
Giovanni Pasquale,2009,6.6,28,6.556,0.08999999999999986
Giulio Migliaccio,2009,7.22,29,7.031999999999999,-0.29000000000000004
Giuseppe Biava,2009,6.8,33,7.045714285714285,0.2400000000000002
Giuseppe Favalli,2009,6.84,38,6.84,0.0
Giuseppe Mascara,2009,7.05,30,6.943333333333334,0.0699999999999994
Giuseppe Rossi,2009,7.07,22,7.165,0.3099999999999996
Giuseppe Sculli,2009,6.94,29,6.936666666666667,0.22000000000000064
Glen Johnson,2009,7.61,25,7.095,-0.09000000000000075
Glenn Whelan,2009,6.73,26,6.7425000000000015,0.27999999999999936
Gojko Kacar,2009,6.79,23,6.703999999999999,0.16999999999999993
Gonzalo Bergessio,2009,6.71,25,6.85,0.020000000000000462
Gonzalo Castro,2009,6.95,22,6.960500000000001,0.25
Gonzalo Colsa,2009,7.11,31,6.930000000000001,-0.08000000000000007
Gonzalo Higuaín,2009,7.9,22,7.271666666666667,-0.7600000000000007
Gonzalo Rodríguez,2009,6.86,26,7.0625,0.40999999999999925
Gonçalo Brandão,2009,6.52,23,6.52,0.0
Goran Pandev,2009,6.88,26,6.6762500000000005,0.08999999999999986
Gorka Iraizoz,2009,6.91,28,6.797499999999999,0.29000000000000004
Grafite,2009,7.08,31,6.925,-0.3100000000000005
Graham Alexander,2009,6.69,38,6.69,0.0
Greg Halford,2009,6.46,25,6.46,0.0
Gregory Coupet,2009,6.78,37,6.640000000000001,0.28000000000000025
Gregory Thil,2009,6.88,30,6.574999999999999,-0.6100000000000003
Grégory Arnolin,2009,6.95,29,6.863333333333334,-0.04999999999999982
Grégory Cerdan,2009,6.67,27,6.67,0.0
Grégory Paisley,2009,6.72,33,6.72,0.0
Grégory Pujol,2009,6.76,30,6.736,0.3600000000000003
Grétar Steinsson,2009,6.86,28,6.79,-0.09999999999999964
Guglielmo Stendardo,2009,7.12,29,6.9750000000000005,0.20999999999999996
Guilherme Santos,2009,7.1,22,7.1,0.0
Guillaume Borne,2009,6.82,22,6.82,0.0
Guillaume Ducatel,2009,6.6,31,6.6,0.0
Guillaume Hoarau,2009,7.16,26,7.175000000000001,0.03000000000000025
Guillaume Loriot,2009,6.48,24,6.48,0.0
Guillermo Franco,2009,6.78,33,6.78,0.0
Guirane N'Daw,2009,7.06,26,7.01,0.09999999999999964
Gurpegi,2009,6.76,29,6.878333333333334,-0.05999999999999961
Gustavo Munúa,2009,6.72,32,6.805,-0.1299999999999999
Guti,2009,7.16,33,7.16,0.0
Guy Demel,2009,6.83,29,6.7775,-0.04999999999999982
Guy NDy Assembe,2009,7.26,24,6.804,0.6099999999999994
György Garics,2009,6.72,26,6.754999999999999,0.16999999999999993
Gérald Cid,2009,6.58,27,6.58,0.0
Gökhan Inler,2009,7.04,26,7.1000000000000005,-0.02999999999999936
Halil Altintop,2009,6.81,27,6.69,0.009999999999999787
Hanno Balitsch,2009,6.93,29,6.835,-0.1200000000000001
Hassan Yebda,2009,6.63,26,6.746666666666666,-0.20000000000000018
Hatem Ben Arfa,2009,7.07,22,7.08,-0.14999999999999947
Hayden Mullins,2009,6.33,31,6.33,0.0
Hedwiges Maduro,2009,6.44,25,6.543333333333334,0.40999999999999925
Heiko Butscher,2009,6.75,29,6.6899999999999995,-0.1200000000000001
Heiko Westermann,2009,6.98,26,7.170000000000001,-0.13999999999999968
Heinz Müller,2009,7.03,32,6.7475000000000005,0.2599999999999998
Hendry Thomas,2009,6.96,25,6.835,0.25
Henok Goitom,2009,6.37,25,6.37,0.0
Henri Bedimo,2009,6.74,26,6.86625,0.22999999999999954
Henrique,2009,6.92,27,7.051666666666666,-0.040000000000000036
Henrique Sereno,2009,6.97,25,6.859999999999999,0.11000000000000032
Hermann Hreidarsson,2009,6.59,35,6.59,0.0
Hernán Bernardello,2009,6.95,23,6.915,-0.07000000000000028
Hernán Crespo,2009,6.74,34,6.635,0.20999999999999996
Hernán Pellerano,2009,7.22,26,7.09,-0.2599999999999998
Herold Goulon,2009,6.77,22,6.77,0.0
Heurelho Gomes,2009,7.21,28,6.944,0.5700000000000003
Holger Badstuber,2009,6.91,20,6.97,0.009999999999999787
Hugo Almeida,2009,6.75,26,6.75,0.0
Hugo Campagnaro,2009,7.41,30,7.3566666666666665,-0.05999999999999961
Hugo Lloris,2009,7.06,23,6.8100000000000005,-0.020000000000000462
Hugo Rodallega,2009,6.95,24,6.615,0.33000000000000007
Humberto Suazo,2009,6.95,29,6.95,0.0
Håvard Nordtveit,2009,6.43,19,6.73888888888889,0.27000000000000046
Héctor Sánchez Cabrera,2009,7.14,25,7.14,0.0
Hérita Ilunga,2009,6.68,28,6.5649999999999995,0.22999999999999954
Ignazio Abate,2009,6.99,23,6.942,-0.6400000000000006
Igor Budan,2009,6.46,30,6.55,-0.17999999999999972
Igor Gabilondo,2009,6.91,31,6.79,-0.2400000000000002
Iker Casillas,2009,6.86,29,6.744,0.040000000000000036
Iker Muniain,2009,6.74,17,6.894444444444444,0.20000000000000018
Ilkay Gündogan,2009,6.73,19,7.137499999999999,-0.5699999999999994
Ireneusz Jelen,2009,6.99,29,6.6850000000000005,-0.6100000000000003
Isaac Vorsah,2009,6.78,22,6.88,0.08000000000000007
Ismael Bangoura,2009,6.62,25,6.62,0.0
Ismaël Gace,2009,7.12,23,6.925000000000001,-0.3899999999999997
Issam Jemaa,2009,6.67,26,6.57,-0.20000000000000018
Issiar Dia,2009,6.92,23,6.779999999999999,-0.28000000000000025
Ivan Gonzalez,2009,7.01,22,7.01,0.0
Ivan Juric,2009,6.77,34,6.77,0.0
Ivan Klasnic,2009,6.75,30,6.533333333333334,0.4900000000000002
Ivan Rakitic,2009,7.03,22,7.190909090909091,0.020000000000000462
Ivica Banovic,2009,7.01,29,7.01,0.0
Ivica Dragutinovic,2009,7.23,34,7.23,0.0
Ivica Olic,2009,7.13,30,6.961999999999999,-0.27000000000000046
Iván Alonso,2009,6.51,31,6.449999999999999,-0.1200000000000001
Iván Córdoba,2009,6.87,33,6.785,0.16999999999999993
Iván Marcano,2009,6.84,22,6.885,0.08999999999999986
Iván Ramis,2009,7.16,25,6.901111111111111,-0.5700000000000003
Jack Collison,2009,6.92,21,6.92,0.0
Jack Rodwell,2009,6.67,18,6.553999999999999,0.25
Jack Wilshere,2009,6.95,17,6.949999999999999,-0.040000000000000036
Jacobo,2009,6.77,12,6.77,0.0
Jacques Abardonado,2009,6.5,32,6.5,0.0
Jacques Faty,2009,6.69,26,6.616666666666667,-0.1200000000000001
Jacques-Alaixys Romao,2009,6.95,26,6.879,-0.040000000000000036
Jaime Gavilán,2009,6.58,25,6.664999999999999,0.3899999999999997
Jaime Valdés,2009,7.15,29,7.076666666666667,0.10000000000000053
Jakub Blaszczykowski,2009,7.22,24,7.074999999999999,-0.6899999999999995
James Beattie,2009,6.48,32,6.48,0.0
James Collins,2009,7.22,26,7.036666666666666,0.11000000000000032
James McCarthy,2009,6.89,19,6.934285714285714,0.22999999999999954
James McFadden,2009,7.21,27,7.21,0.0
James Milner,2009,7.37,23,6.9381818181818184,-0.17999999999999972
James Tomkins,2009,7.05,20,7.067777777777777,-0.16999999999999993
Jamie Carragher,2009,6.93,32,6.6625,0.22999999999999954
Jamie O'Hara,2009,7.08,23,6.976666666666667,0.040000000000000036
Jan Rosenthal,2009,6.84,24,6.75,0.33000000000000007
Jan Vennegoor of Hesselink,2009,6.48,31,6.48,0.0
Jaroslav Drobny,2009,6.96,30,6.72,-0.5899999999999999
Jaroslav Plasil,2009,6.85,28,6.825999999999999,-0.04999999999999982
Jason Roberts,2009,6.48,32,6.505000000000001,-0.04999999999999982
Jason Scotland,2009,6.34,31,6.34,0.0
Javad Nekounam,2009,6.96,29,7.123333333333334,0.23000000000000043
Javi Chica,2009,6.96,25,6.797999999999999,-0.20999999999999996
Javi Martínez,2009,7.71,21,7.307777777777777,-0.21999999999999975
Javi Márquez,2009,7.14,24,6.733333333333334,-0.6899999999999995
Javi Venta,2009,6.88,34,6.993333333333333,0.020000000000000462
Javier Arizmendi,2009,6.8,26,6.8,0.0
Javier Baraja,2009,6.63,29,6.63,0.0
Javier Camuñas,2009,6.88,29,6.8,0.08999999999999986
Javier Mascherano,2009,7.26,25,7.0725,-0.2999999999999998
Javier Paredes,2009,6.53,27,6.75,0.3799999999999999
Javier Pastore,2009,7.15,20,7.137500000000001,-0.21999999999999975
Javier Pinola,2009,7.24,27,7.15,-0.05999999999999961
Javier Zanetti,2009,7.21,36,7.09,0.11000000000000032
Jean Calvé,2009,7.08,26,6.995,0.16999999999999993
Jean Makoun,2009,7.02,27,6.96,-0.1299999999999999
Jean-Alain Boumsong,2009,7.32,30,7.32,0.0
Jean-Eudes Maurice,2009,6.25,24,6.25,0.0
Jean-Francois Bedenik,2009,6.74,31,6.74,0.0
Jean-François Gillet,2009,7.15,31,6.928,-0.2699999999999996
Jean-Pascal Mignot,2009,6.97,29,6.960000000000001,0.020000000000000462
Jean-Sébastien Jaurès,2009,6.62,32,6.62,0.0
Jeda,2009,7.0,31,6.776666666666666,0.2400000000000002
Jefferson Farfán,2009,7.27,25,7.502000000000001,-0.3699999999999992
Jens Lehmann,2009,6.71,40,6.71,0.0
Jeremie Bréchet,2009,7.08,30,6.9875,-0.03000000000000025
Jeremy Mathieu,2009,7.1,26,6.97625,0.03000000000000025
Jermain Defoe,2009,7.1,27,6.72375,-0.09999999999999964
Jermaine Pennant,2009,6.62,27,6.84,-0.3200000000000003
Jerome Leroy,2009,6.85,35,6.683333333333333,-0.1999999999999993
Jesús Gámez,2009,6.81,24,7.033333333333332,0.3700000000000001
Jesús Mendoza,2009,6.67,33,6.67,0.0
Jesús Navas,2009,7.21,24,7.002000000000001,-0.05999999999999961
Jimmy Briand,2009,6.86,24,6.657272727272727,0.45999999999999996
Jimmy Bullard,2009,6.74,31,6.74,0.0
Jimmy Juan,2009,6.37,27,6.37,0.0
Jimmy Mainfroi,2009,6.59,27,6.59,0.0
Jires Kembo-Ekoko,2009,6.37,22,6.739999999999999,0.46999999999999975
Jiri Stajner,2009,6.7,34,6.7,0.0
Jirí Jarosik,2009,7.27,32,7.285,0.03000000000000025
Jlloyd Samuel,2009,6.58,29,6.58,0.0
Joan Capdevila,2009,6.98,32,6.816666666666666,-0.07000000000000028
Joan Verdú,2009,6.81,27,6.7749999999999995,-0.11999999999999922
Joaquín,2009,7.06,28,6.958,-0.2999999999999998
Joaquín Larrivey,2009,6.41,25,6.635,0.3600000000000003
Jody Craddock,2009,7.08,34,6.885,0.3899999999999997
Jody Viviani,2009,6.46,28,6.46,0.0
Joe Cole,2009,7.02,28,6.83,0.3799999999999999
Joe Hart,2009,6.89,22,6.677000000000001,0.34000000000000075
Joel Epalle,2009,6.65,32,6.65,0.0
Joel Matip,2009,6.8,18,7.058,-0.8799999999999999
Johan Audel,2009,7.05,26,6.696666666666666,-0.15999999999999925
Johan Elmander,2009,6.72,29,6.786666666666666,-0.7199999999999998
Johannes Flum,2009,6.63,22,6.772,-0.4299999999999997
John Arne Riise,2009,7.21,29,6.926,0.3099999999999996
John Carew,2009,6.99,30,6.99,0.0
John Heitinga,2009,7.25,26,6.680000000000001,0.0699999999999994
John Mensah,2009,7.15,27,7.02,0.2600000000000007
John O'Shea,2009,6.63,29,6.758750000000001,-0.2599999999999998
John Obi Mikel,2009,7.04,23,6.816666666666667,-0.41000000000000014
John Pantsil,2009,7.0,29,6.855,0.29000000000000004
John Terry,2009,7.24,29,7.061428571428572,-0.17999999999999972
John Utaka,2009,6.53,28,6.73,-0.35999999999999943
Joleon Lescott,2009,7.02,27,6.941666666666667,0.02999999999999936
Jonathan Biabiany,2009,7.22,21,7.056,0.5299999999999994
Jonathan Brison,2009,6.87,27,6.970000000000001,-0.07000000000000028
Jonathan Greening,2009,6.68,31,6.68,0.0
Jonathan Jäger,2009,6.46,32,6.46,0.0
Jonathan Sesma,2009,6.45,31,6.45,0.0
Jonathan Spector,2009,6.82,24,6.605,0.4300000000000006
Jonathan Zebina,2009,6.69,31,6.890000000000001,-0.35999999999999943
Jonny Evans,2009,7.37,21,7.045454545454547,0.04999999999999982
Jordan Henderson,2009,6.73,19,6.909999999999999,-0.17999999999999972
Jordan Loties,2009,6.69,25,6.94,0.46999999999999975
Jordi Alba,2009,7.29,20,7.086,-0.07000000000000028
Jordi Codina,2009,6.84,28,6.865,-0.04999999999999982
Jordi Gómez,2009,6.61,25,6.6225000000000005,-0.1299999999999999
Jorge López,2009,6.78,31,6.61,-0.33999999999999986
Jorge Martínez,2009,7.39,27,7.39,0.0
Joris Marveaux,2009,6.88,27,6.748,-0.15000000000000036
Joris Mathijsen,2009,6.79,30,6.803333333333332,0.08000000000000007
Joseba Llorente,2009,6.77,30,6.573333333333333,0.040000000000000036
Josemi,2009,6.71,30,6.71,0.0
Joseph Yobo,2009,7.01,29,7.01,0.0
Josetxo,2009,6.65,33,6.65,0.0
Josip Simunic,2009,7.03,32,7.03,0.0
Josué,2009,7.15,30,6.907500000000001,0.03000000000000025
Josè Ignacio Castillo,2009,6.58,35,6.58,0.0
José Antonio Culebras,2009,7.13,31,7.13,0.0
José Antonio Reyes,2009,7.06,26,6.981249999999999,0.1900000000000004
José Callejón,2009,6.94,22,6.899166666666667,0.2599999999999998
José Crespo,2009,6.7,23,6.75,0.09999999999999964
José Manuel Jurado,2009,6.92,23,6.783333333333334,-0.13999999999999968
José Reina,2009,6.9,27,6.68375,0.040000000000000036
José Saez,2009,6.41,28,6.353333333333333,-0.10000000000000053
Jozy Altidore,2009,6.42,20,6.4350000000000005,0.03000000000000025
João Paulo,2009,6.5,29,6.5,0.0
Joël Sami,2009,6.87,25,6.742500000000001,-0.16000000000000014
Juan,2009,7.48,31,7.3999999999999995,0.23000000000000043
Juan Arango,2009,7.11,30,7.290000000000001,-0.4400000000000004
Juan Camilo Zuñiga,2009,6.75,24,6.9775,-0.15000000000000036
Juan Carlos Valerón,2009,6.57,35,6.595000000000001,0.04999999999999982
Juan Carrizo,2009,6.71,26,6.755,-0.08999999999999986
Juan Forlín,2009,6.64,22,6.7375,0.0600000000000005
Juan Luis Redondo,2009,6.5,33,6.5,0.0
Juan Mata,2009,7.06,21,7.025454545454545,-0.16999999999999993
Juan Pablo,2009,6.73,31,6.84,-0.2699999999999996
Juan Rodríguez,2009,6.83,28,6.773333333333333,-0.07000000000000028
Juan Valera,2009,6.65,25,6.788333333333333,-0.14000000000000057
Juan Vargas,2009,7.16,26,6.895,-0.27000000000000046
Juan Ángel Albín,2009,6.71,23,6.71,0.0
Juanfran,2009,6.75,21,6.887272727272728,-0.05999999999999961
Juanito,2009,6.58,30,6.765000000000001,-0.3700000000000001
Juanlu Hens,2009,6.83,26,6.83,0.0
Juanma Ortiz,2009,6.55,28,6.615,0.1299999999999999
Juca,2009,6.82,30,6.82,0.0
Julian Schuster,2009,6.64,24,6.794285714285714,0.54
Julien Escudé,2009,6.91,30,6.846666666666667,-0.07000000000000028
Julien Faubert,2009,6.76,26,6.5825,0.019999999999999574
Julien Féret,2009,7.34,27,7.046666666666666,0.25
Julien Sablé,2009,6.73,29,6.468000000000001,-0.29000000000000004
