Name,Team,Age,Position,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating,League,Saison,Born,Start Application,Remplacement Application,Total goals,Key passes per game,Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Dribble,Passes per game,Crosses per game,Long balls per game,Through balls per game,Tackles per game,Interceptions per game,Fouls per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals
Samir Handanovic,Inter,33,Goalkeeper,3420,0,0,0,0,0.0,80.3,0.3,4,6.81,SerieA,2017,1984,38,0,0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mattia Perin,Genoa,25,Goalkeeper,3330,0,0,1,0,0.0,58.1,0.2,0,6.81,SerieA,2017,1992,37,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Gianluigi Buffon,Juventus,39,Goalkeeper,1863,0,0,1,0,0.0,77.6,0.2,0,6.79,SerieA,2017,1978,21,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Wojciech Szczesny,Juventus,28,Goalkeeper,1530,0,0,0,0,0.0,75.3,0.1,0,6.78,SerieA,2017,1989,17,0,0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Emiliano Viviano,Sampdoria,32,Goalkeeper,2430,0,0,2,0,0.0,64.9,0.1,2,6.77,SerieA,2017,1985,27,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Thomas Strakosha,Lazio,22,Goalkeeper,3420,0,0,2,0,0.0,71.4,0.2,1,6.75,SerieA,2017,1995,38,0,0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Marco Sportiello,Fiorentina,25,Goalkeeper,3203,0,0,0,1,0.0,70.3,0.3,2,6.75,SerieA,2017,1992,37,0,0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Stefano Sorrentino,Chievo,38,Goalkeeper,3420,0,0,2,0,0.0,59.3,0.2,2,6.74,SerieA,2017,1979,38,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Alfred Gomis,SPAL 2013,24,Goalkeeper,2260,0,0,0,0,0.0,51.8,0.2,1,6.69,SerieA,2017,1993,25,1,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Alessio Cragno,Cagliari,23,Goalkeeper,2538,0,0,0,0,0.0,58.0,0.2,1,6.65,SerieA,2017,1994,29,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
José Reina,Napoli,35,Goalkeeper,3330,0,0,1,0,0.0,80.6,0.2,0,6.63,SerieA,2017,1982,37,0,0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Andrea Consigli,Sassuolo,30,Goalkeeper,3317,0,0,2,0,0.0,62.6,0.4,2,6.62,SerieA,2017,1987,37,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Antonio Mirante,Bologna,34,Goalkeeper,2970,0,0,5,0,0.0,66.8,0.4,1,6.61,SerieA,2017,1983,33,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Albano Bizzarri,Udinese,40,Goalkeeper,2880,0,0,0,1,0.0,60.9,0.3,0,6.59,SerieA,2017,1977,32,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Alex Cordaz,Crotone,34,Goalkeeper,3420,0,0,2,0,0.0,42.2,0.2,0,6.56,SerieA,2017,1983,38,0,0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Gianluigi Donnarumma,AC Milan,18,Goalkeeper,3420,0,0,2,0,0.0,77.1,0.1,1,6.54,SerieA,2017,1999,38,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Vid Belec,Benevento,27,Goalkeeper,1114,0,0,1,1,0.0,57.3,0.3,0,6.51,SerieA,2017,1990,13,0,0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Alberto Brignoli,Benevento,26,Goalkeeper,1124,1,0,2,0,0.1,56.4,0.8,0,6.51,SerieA,2017,1991,11,2,1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Etrit Berisha,Atalanta,28,Goalkeeper,2790,0,0,0,0,0.0,62.0,0.1,0,6.49,SerieA,2017,1989,31,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Christian Puggioni,Benevento,36,Goalkeeper,1177,0,0,0,1,0.0,69.8,0.4,2,6.45,SerieA,2017,1981,14,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Oliver Baumann,Freiburg,20,Goalkeeper,2700,0,1,0,0,0.0,59.7,0.0,3,7.03,Bundesliga,2010,1990,30,0,0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ralf Fährmann,Eintracht Frankfurt,22,Goalkeeper,1306,0,0,1,0,0.0,44.1,0.0,3,6.98,Bundesliga,2010,1988,14,1,0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ron-Robert Zieler,Hannover 96,21,Goalkeeper,1312,0,0,1,0,0.0,40.3,0.0,1,6.91,Bundesliga,2010,1989,15,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Manuel Neuer,Schalke 04,24,Goalkeeper,3060,0,0,1,0,0.0,65.5,0.0,2,6.9,Bundesliga,2010,1986,34,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Christian Wetklo,Mainz 05,31,Goalkeeper,2095,0,1,4,0,0.0,53.8,0.0,2,6.85,Bundesliga,2010,1979,24,0,0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Michael Rensing,FC Cologne,26,Goalkeeper,1530,0,0,2,0,0.0,45.3,0.0,0,6.8,Bundesliga,2010,1984,17,0,0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sven Ulreich,VfB Stuttgart,22,Goalkeeper,3060,0,0,2,0,0.0,55.1,0.0,1,6.75,Bundesliga,2010,1988,34,0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Oka Nikolov,Eintracht Frankfurt,37,Goalkeeper,1756,0,0,0,0,0.0,53.2,0.1,0,6.72,Bundesliga,2010,1973,20,0,0,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Tom Starke,Hoffenheim,29,Goalkeeper,2250,0,0,1,0,0.0,60.3,0.0,1,6.71,Bundesliga,2010,1981,25,0,0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Roman Weidenfeller,Borussia Dortmund,30,Goalkeeper,2970,0,0,4,0,0.0,59.3,0.0,0,6.7,Bundesliga,2010,1980,33,0,0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Frank Rost,Hamburger SV,38,Goalkeeper,2652,0,1,1,0,0.0,66.1,0.0,0,6.69,Bundesliga,2010,1972,30,0,0,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Diego Benaglio,Wolfsburg,27,Goalkeeper,2498,0,0,1,0,0.0,59.2,0.0,2,6.68,Bundesliga,2010,1983,28,0,0,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jörg Butt,Bayern Munich,37,Goalkeeper,2026,0,0,0,0,0.0,70.6,0.0,0,6.63,Bundesliga,2010,1973,22,1,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Raphael Schäfer,Nuernberg,32,Goalkeeper,3029,0,0,4,0,0.0,64.1,0.0,0,6.58,Bundesliga,2010,1978,34,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Thomas Kraft,Bayern Munich,22,Goalkeeper,1036,0,0,0,0,0.0,73.0,0.0,0,6.56,Bundesliga,2010,1988,12,0,0,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
René Adler,Bayer Leverkusen,25,Goalkeeper,2880,0,0,2,0,0.0,54.1,0.1,0,6.55,Bundesliga,2010,1985,32,0,0,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Heinz Müller,Mainz 05,33,Goalkeeper,900,0,0,1,0,0.0,48.3,0.0,0,6.54,Bundesliga,2010,1977,10,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Tobias Sippel,Kaiserslautern,22,Goalkeeper,2250,0,0,1,0,0.0,51.8,0.0,0,6.54,Bundesliga,2010,1988,25,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Tim Wiese,Werder Bremen,29,Goalkeeper,2608,0,0,4,1,0.0,63.8,0.1,1,6.48,Bundesliga,2010,1981,29,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Thomas Kessler,St. Pauli,25,Goalkeeper,2319,0,0,0,1,0.0,46.3,0.0,1,6.48,Bundesliga,2010,1985,26,0,0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Florian Fromlowitz,Hannover 96,24,Goalkeeper,1749,0,0,2,0,0.0,48.2,0.0,1,6.43,Bundesliga,2010,1986,19,1,0,0.1,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Christofer Heimeroth,Borussia M.Gladbach,29,Goalkeeper,1170,0,0,0,0,0.0,48.1,0.0,0,6.34,Bundesliga,2010,1981,13,0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Faryd Mondragón,FC Cologne,40,Goalkeeper,1080,0,0,2,0,0.0,47.6,0.0,1,6.32,Bundesliga,2010,1970,12,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Logan Bailly,Borussia M.Gladbach,25,Goalkeeper,1350,0,0,0,0,0.0,60.0,0.0,0,6.13,Bundesliga,2010,1985,15,0,0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Emiliano Viviano,Sampdoria,30,Goalkeeper,3330,0,0,2,0,0.0,54.6,0.2,5,7.07,SerieA,2015,1985,37,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Samir Handanovic,Inter,31,Goalkeeper,3240,0,0,5,0,0.0,69.3,0.1,3,6.99,SerieA,2015,1984,36,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mattia Perin,Genoa,23,Goalkeeper,2250,0,0,2,0,0.0,53.0,0.3,1,6.92,SerieA,2015,1992,25,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Wojciech Szczesny,Roma,26,Goalkeeper,3060,0,0,1,0,0.0,66.9,0.1,2,6.87,SerieA,2015,1989,34,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Albano Bizzarri,Chievo,38,Goalkeeper,3150,0,0,2,0,0.0,49.7,0.2,1,6.86,SerieA,2015,1977,35,0,0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Stefano Sorrentino,Palermo,36,Goalkeeper,3098,0,0,1,0,0.0,50.4,0.1,3,6.81,SerieA,2015,1979,35,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Marco Sportiello,Atalanta,23,Goalkeeper,3240,0,0,2,0,0.0,50.8,0.1,0,6.79,SerieA,2015,1992,36,0,0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Antonio Mirante,Bologna,32,Goalkeeper,2970,0,0,2,0,0.0,54.2,0.2,0,6.79,SerieA,2015,1983,33,0,0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Eugenio Lamanna,Genoa,26,Goalkeeper,1170,0,0,0,0,0.0,56.3,0.2,0,6.78,SerieA,2015,1989,13,0,0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Gianluigi Buffon,Juventus,37,Goalkeeper,3150,0,0,1,0,0.0,78.1,0.1,1,6.77,SerieA,2015,1978,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Gianluigi Donnarumma,AC Milan,16,Goalkeeper,2629,0,0,3,0,0.0,62.6,0.1,1,6.77,SerieA,2015,1999,30,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Lukasz Skorupski,Empoli,25,Goalkeeper,2790,0,0,2,0,0.0,66.6,0.3,2,6.76,SerieA,2015,1990,31,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Andrea Consigli,Sassuolo,28,Goalkeeper,3269,0,0,3,1,0.0,66.2,0.3,2,6.75,SerieA,2015,1987,37,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nicola Leali,Frosinone,23,Goalkeeper,2970,0,0,3,0,0.0,48.7,0.2,0,6.74,SerieA,2015,1992,33,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Vid Belec,Carpi,25,Goalkeeper,2700,0,0,1,0,0.0,34.2,0.3,1,6.73,SerieA,2015,1990,30,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Federico Marchetti,Lazio,32,Goalkeeper,2550,0,0,0,0,0.0,64.4,0.2,2,6.68,SerieA,2015,1983,29,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Orestis Karnezis,Udinese,30,Goalkeeper,3420,0,0,0,0,0.0,48.7,0.2,1,6.62,SerieA,2015,1985,38,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ciprian Tatarusanu,Fiorentina,30,Goalkeeper,3311,0,0,2,0,0.0,73.1,0.1,0,6.53,SerieA,2015,1985,37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Daniele Padelli,Torino,30,Goalkeeper,3150,0,0,3,0,0.0,66.7,0.2,0,6.52,SerieA,2015,1985,35,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
José Reina,Napoli,33,Goalkeeper,3330,0,0,1,0,0.0,78.3,0.1,0,6.49,SerieA,2015,1982,37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Pierluigi Gollini,Verona,20,Goalkeeper,2319,0,0,2,0,0.0,50.5,0.1,1,6.47,SerieA,2015,1995,25,1,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Rafael,Verona,33,Goalkeeper,1009,0,0,0,1,0.0,54.6,0.1,0,6.45,SerieA,2015,1982,12,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
David Raya,Brentford,27,Goalkeeper,2160,0,0,1,0,0.0,60.2,0.5,3,7.04,LaLiga,2022,1995,24,0,0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Bernd Leno,Fulham,30,Goalkeeper,2160,0,0,2,0,0.0,74.5,0.3,3,7.04,LaLiga,2022,1992,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kepa Arrizabalaga,Chelsea,28,Goalkeeper,1486,0,0,1,0,0.0,84.1,0.4,2,7.02,LaLiga,2022,1994,17,0,0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Alisson,Liverpool,30,Goalkeeper,2250,0,1,0,0,0.0,83.5,0.2,2,6.99,LaLiga,2022,1992,25,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Emiliano Martínez,Aston Villa,30,Goalkeeper,2015,0,0,5,0,0.0,71.7,0.3,1,6.79,LaLiga,2022,1992,23,0,0,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Vicente Guaita,Crystal Palace,35,Goalkeeper,2250,0,0,1,0,0.0,66.4,0.4,2,6.78,LaLiga,2022,1987,25,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Neto,Bournemouth,33,Goalkeeper,1306,0,0,4,0,0.0,55.8,0.3,2,6.76,LaLiga,2022,1989,15,0,0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Lukasz Fabianski,West Ham,37,Goalkeeper,2034,0,0,0,0,0.0,58.1,0.5,0,6.7,LaLiga,2022,1985,24,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nick Pope,Newcastle,30,Goalkeeper,2092,0,0,3,1,0.0,57.5,0.1,1,6.69,LaLiga,2022,1992,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jordan Pickford,Everton,28,Goalkeeper,2250,0,1,5,0,0.0,55.0,0.2,2,6.68,LaLiga,2022,1994,25,0,0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Hugo Lloris,Tottenham,36,Goalkeeper,1890,0,0,0,0,0.0,75.8,0.3,0,6.66,LaLiga,2022,1986,21,0,0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Illan Meslier,Leeds,22,Goalkeeper,2250,0,0,2,0,0.0,54.7,0.3,3,6.66,LaLiga,2022,2000,25,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Aaron Ramsdale,Arsenal,24,Goalkeeper,2340,0,0,0,0,0.0,63.8,0.2,1,6.64,LaLiga,2022,1998,26,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
José Sá,Wolves,29,Goalkeeper,2340,0,0,0,0,0.0,67.8,0.3,2,6.64,LaLiga,2022,1993,26,0,0,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
David de Gea,Man Utd,32,Goalkeeper,2250,0,0,0,0,0.0,69.1,0.1,1,6.59,LaLiga,2022,1990,25,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Dean Henderson,Nottingham Forest,25,Goalkeeper,1620,0,0,2,0,0.0,56.8,0.1,2,6.57,LaLiga,2022,1997,18,0,0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Gavin Bazunu,Southampton,21,Goalkeeper,2250,0,0,0,0,0.0,54.0,0.4,1,6.48,LaLiga,2022,2001,25,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Danny Ward,Leicester,31,Goalkeeper,2250,0,0,0,0,0.0,70.1,0.2,1,6.46,LaLiga,2022,1991,25,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Danny Ward,Leicester,29,Goalkeeper,2250,0,0,0,0,0.0,70.1,0.2,1,6.46,LaLiga,2022,1993,25,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ederson,Man City,29,Goalkeeper,2340,0,1,2,0,0.0,84.2,0.3,0,6.45,LaLiga,2022,1993,26,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Robert Sánchez,Brighton,25,Goalkeeper,1980,0,0,1,0,0.0,73.6,0.3,0,6.43,LaLiga,2022,1997,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Matteo Sereni,Brescia,36,Goalkeeper,1350,0,0,0,0,0.0,51.9,0.0,1,7.11,SerieA,2010,1974,15,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Stefano Sorrentino,Chievo,31,Goalkeeper,3312,0,0,2,0,0.0,54.0,0.0,1,7.06,SerieA,2010,1979,37,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Julio César,Inter,31,Goalkeeper,2158,0,0,0,1,0.0,66.7,0.0,2,7.04,SerieA,2010,1979,25,0,0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Samir Handanovic,Udinese,26,Goalkeeper,3151,0,0,4,0,0.0,58.9,0.0,0,7.04,SerieA,2010,1984,35,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Christian Abbiati,AC Milan,33,Goalkeeper,3081,0,0,2,0,0.0,61.2,0.0,1,7.01,SerieA,2010,1977,35,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jean-François Gillet,Bari,32,Goalkeeper,3240,0,0,1,0,0.0,59.4,0.0,1,6.89,SerieA,2010,1978,36,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Emiliano Viviano,Bologna,25,Goalkeeper,3406,0,0,2,0,0.0,49.9,0.0,1,6.86,SerieA,2010,1985,38,0,0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Michele Arcari,Brescia,33,Goalkeeper,1980,0,1,3,0,0.0,55.2,0.0,0,6.85,SerieA,2010,1977,22,0,0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Artur Boruc,Fiorentina,30,Goalkeeper,2340,0,0,3,0,0.0,48.8,0.0,1,6.84,SerieA,2010,1980,26,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Antonio Rosati,Lecce,27,Goalkeeper,3366,0,0,3,0,0.0,39.6,0.0,3,6.83,SerieA,2010,1983,37,1,0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
