name,team,rating,position,pace,acceleration,sprint_speed,shooting,positioning,finishing,long_shot,penalties,shot_power,volleys,passing,crossing,curve,freekick_accuracy,longpass,shortpass,vision,dribbling,agility,balance,ball_control,reactions,composure,defending,heading_accuracy,interceptions,marking,stand_tackle,slide_tackle,physicality,aggression,jumping,stamina,strength
Josh Ginnelly,Burnley,60,LM,87,88,86,52.5,54,57,53,46,54,51,55.33333333,59,59,61,49,52,52,59,83,75,59,50,0,27.8,41,27,23,22,26,47.25,31,46,60,52
Tyler Roberts,West Bromwich Albion,60,ST,78.5,79,78,59,49,70,58,72,58,47,46,38,49,42,40,58,49,59,56,69,63,55,0,28.2,57,21,22,23,18,47,34,56,55,43
Ola Aina,Chelsea,60,RB,75,75,75,39.83333333,54,33,35,49,32,36,44.33333333,60,42,37,43,46,38,64,63,78,46,56,0,59.4,51,55,61,64,66,60.25,57,61,59,64
Regan Poole,Manchester United,60,CB,67.5,68,67,31.33333333,41,21,32,37,32,25,37.33333333,28,32,30,52,54,28,45,64,74,53,57,0,60,62,55,63,62,58,65.5,55,77,66,64
Callum Elder,Leicester City,60,LB,71,69,73,33.33333333,43,27,32,36,30,32,46.5,57,54,29,51,55,33,55,57,65,52,46,0,58.8,60,55,60,58,61,63.25,56,71,79,47
Philip Billing,Huddersfield Town,60,CDM,62.5,63,62,51.5,56,53,60,46,56,38,48.66666667,39,35,34,62,64,58,58,57,54,62,53,0,59.2,64,58,56,61,57,63.75,60,62,62,71
Jamie Sterry,Newcastle United,60,RB,72,73,71,40.66666667,58,32,34,47,37,36,42.83333333,57,40,40,34,41,45,61,58,68,50,63,0,60.6,55,60,59,65,64,59.75,64,63,56,56
Jake Clarke-Salter,Chelsea,60,CB,66.5,66,67,33.33333333,28,32,25,41,44,30,38.83333333,36,33,28,54,48,34,31,47,55,46,53,0,63.4,64,61,59,68,65,58.75,45,67,66,57
Cameron Humphreys,Manchester City,60,CB,70,72,68,36.16666667,50,24,33,40,44,26,43.16666667,48,33,35,51,53,39,45,63,72,50,56,0,60.2,60,54,65,64,58,65.25,56,76,64,65
Kyle Edwards,West Bromwich Albion,60,CAM,63,63,63,51.33333333,45,48,42,60,65,48,55.16666667,49,60,48,60,59,55,70,51,82,77,60,0,41.8,48,28,42,41,50,46.25,50,51,45,39
 Dominic Gape,Southampton,60,CM,53,52,54,46.66666667,40,42,37,56,61,44,55.5,52,46,45,65,71,54,55,63,68,64,59,0,60.4,60,60,57,63,62,65,69,62,67,62
Daniel Barlaser,Newcastle United,60,RM,59,57,61,57.33333333,49,55,46,71,66,57,57.16666667,62,56,48,55,58,64,68,63,67,69,51,0,36.4,43,24,32,36,47,45.25,41,44,54,42
Tafari Moore,Arsenal,59,RB,69.5,71,68,35.33333333,43,30,33,49,30,27,40.5,54,39,37,34,43,36,62,61,82,53,56,0,60,56,58,55,64,67,54,51,64,56,45
Eddy Lecygne,Stoke City,59,CM,61.5,55,68,51.5,62,42,47,53,54,51,54,44,46,47,63,67,57,58,67,68,62,58,0,51.8,58,51,49,47,54,58.25,59,64,54,56
Raphael Spiegel,West Ham United,59,GK,57.5,56,59,22.16666667,11,11,12,41,39,19,20.33333333,15,13,12,34,32,16,12,59,55,32,60,0,14.2,12,23,10,11,15,52,36,71,37,64
Lee Lucas,Swansea City,59,CM,66.5,69,64,51.5,57,49,50,55,58,40,54.16666667,56,46,47,61,67,48,50,67,71,63,59,0,53,48,50,50,58,59,66,64,63,75,62
Chris Kettings,Crystal Palace,59,GK,34,35,33,11.5,5,12,13,12,15,12,18.5,14,11,13,23,21,29,11,40,40,18,50,0,12.6,18,8,15,11,11,35.25,17,56,18,50
Raheem Hanley,Swansea City,59,LB,62.5,69,56,38.16666667,55,37,30,43,31,33,42.16666667,56,36,44,36,39,42,57,58,58,42,62,0,61,55,57,59,67,67,61.25,61,58,63,63
Cameron ,Tottenham Hotspur,59,CB,67,62,72,26.16666667,24,17,16,38,36,26,35.16666667,33,27,30,36,52,33,36,52,60,44,50,0,58.4,53,54,60,64,61,61.75,54,64,60,69
Lewis Page,West Ham United,59,LB,64.5,65,64,38.5,52,38,35,42,29,35,39.83333333,62,36,35,29,35,42,60,65,69,49,60,0,61.8,57,61,61,65,65,57.5,61,56,57,56
Charlie Colkett,Chelsea,59,CM,57.5,59,56,49,47,46,52,53,59,37,64.5,68,67,56,66,67,63,61,57,75,63,47,0,57.6,58,42,57,61,70,56.75,61,55,55,56
Callam Jones,West Bromwich Albion,59,CB,43.5,55,32,33.66666667,28,32,21,41,44,36,34,32,34,32,31,36,39,29,44,55,46,52,0,62,56,62,54,67,71,62.75,55,68,63,65
Djair Parfitt-Williams,West Ham United,59,RM,81,80,82,51.5,52,54,51,45,54,53,48.83333333,52,52,47,42,46,54,68,81,86,63,55,0,24.8,48,20,19,21,16,51,39,52,56,57
Oliver Davies,Swansea City,59,GK,46,44,48,13.83333333,11,12,11,19,21,9,18.5,12,13,14,18,30,24,11,37,44,16,56,0,13,17,14,11,11,12,41.5,22,53,36,55
Dominic Kurasik,Stoke City,59,GK,47.5,49,46,18.33333333,14,18,11,27,20,20,19.5,17,19,13,19,29,20,15,38,50,25,57,0,18.8,16,23,20,16,19,44.25,22,57,41,57
Dániel Gyollai,Stoke City,59,GK,45,45,45,19.66666667,16,19,17,27,20,19,18.83333333,16,12,17,19,28,21,16,31,58,17,52,0,17.8,19,27,12,19,12,40,25,56,29,50
Alex Bray,Swansea City,59,RM,75.5,76,75,51.83333333,64,59,41,50,62,35,48,57,37,41,46,57,50,56,74,72,53,48,0,27.2,26,31,21,28,30,50,35,51,75,39
Samir Nabi,West Bromwich Albion,59,CM,61.5,62,61,56.66666667,56,50,48,59,69,58,60.16666667,56,60,57,65,63,60,66,56,65,69,64,0,44.8,51,27,42,48,56,45.5,49,54,41,38
Josh Antônio Brandalise,Swansea City,58,GK,42.5,40,45,16.83333333,12,21,12,25,18,13,17.33333333,14,12,15,23,26,14,13,36,62,21,59,0,17.8,21,22,14,20,12,41.75,25,58,32,52
Owain Jones,Swansea City,58,LM,75.5,76,75,52.66666667,53,57,45,58,62,41,47.66666667,60,24,38,51,59,54,60,64,65,56,39,0,28.2,54,23,20,24,20,53.75,42,58,59,56
Jordan Lee,Bournemouth,58,RB,64,67,61,37,54,32,29,42,29,36,40.33333333,55,39,40,30,41,37,64,56,40,50,54,0,58.6,50,61,51,65,66,56,63,59,57,45
Josh Sheehan,Swansea City,58,CM,56.5,60,53,45.83333333,55,37,50,38,57,38,53.33333333,40,48,43,65,68,56,51,61,63,62,47,0,51.4,58,49,45,50,55,58.75,61,61,64,49
Julio Pleguezuelo,Arsenal,58,RB,68,68,68,37.66666667,41,32,35,43,38,37,42.16666667,53,40,44,31,47,38,59,58,75,55,62,0,57,52,56,57,60,60,59.75,59,62,62,56
Luka C. Johansson,West Ham United,58,ST,67.5,67,68,57.83333333,50,62,54,62,63,56,49.33333333,38,56,48,42,55,57,65,68,73,58,53,0,27.2,51,24,20,24,17,63.75,69,58,65,63
Joshua Debayo,Southampton,58,CB,55,55,55,36,32,24,31,48,43,38,35.33333333,37,29,33,35,40,38,46,57,65,49,56,0,59.4,58,59,55,64,61,60.5,56,68,58,60
Bernard Mensah,Watford,58,ST,77.5,79,76,56.16666667,53,61,52,69,53,49,51.5,34,57,42,55,54,67,67,74,84,60,53,0,28,48,37,15,23,17,49,34,52,59,51
Daniel Crowley,Arsenal,58,CM,70,76,64,49.83333333,52,45,48,51,53,50,59.5,48,66,58,58,65,62,68,72,74,65,54,0,38.2,39,36,35,42,39,53.5,53,56,48,57
Henry Jones,Swansea City,58,CM,69.5,70,69,50.5,45,50,45,62,60,41,65.16666667,71,60,70,62,64,64,57,68,65,60,51,0,43.4,40,34,42,52,49,59.25,41,61,68,67
Jack Simpson,Bournemouth,58,CB,58.5,55,62,34.66666667,27,30,26,45,43,37,34.16666667,37,29,36,36,34,33,37,40,62,39,49,0,62.8,63,59,59,67,66,58,48,72,61,51
Tosin Adarabioyo,Manchester City,58,CB,61,67,55,28.5,28,30,22,35,31,25,35.66666667,30,26,22,49,55,32,44,56,56,47,49,0,58,61,48,59,64,58,60.5,52,66,55,69
James Tilley,Brighton & Hove Albion,57,CAM,72.5,74,71,53.83333333,52,57,59,51,56,48,50,56,57,35,45,55,52,65,76,83,59,43,0,22.2,49,18,16,15,13,40.25,36,37,56,32
Marcus Browne,West Ham United,57,CAM,70,73,67,49.83333333,52,48,48,48,56,47,55.5,46,60,61,51,55,60,62,65,69,62,45,0,25.6,32,22,27,26,21,54.75,55,53,54,57
Mateusz Hewelt,Everton,57,GK,44.5,47,42,17.5,17,10,12,26,30,10,18.66666667,13,16,17,24,25,17,13,30,66,17,57,0,19,13,23,21,19,19,38.5,30,60,24,40
Jack Fitzwater,West Bromwich Albion,57,CB,55,55,55,34.66666667,24,28,26,43,50,37,35.33333333,28,37,36,34,38,39,29,46,64,35,50,0,60.6,56,56,56,70,65,60,57,73,61,49
Simonas Stankevicius,Leicester City,57,ST,55.5,54,57,58.16666667,60,60,51,63,59,56,38,37,38,30,38,44,41,54,46,54,55,58,0,33,59,20,30,27,29,64.75,64,70,61,64
Alex Jakubiak,Watford,57,ST,75,75,75,55.16666667,53,58,53,61,56,50,43.16666667,35,48,30,47,49,50,63,72,71,56,55,0,27.2,51,33,19,12,21,50.5,33,53,60,56
Sean Allain,Manchester United,57,CM,68,69,67,46,50,47,39,47,51,42,57.33333333,50,51,48,65,67,63,57,63,76,56,55,0,42.8,49,29,41,42,53,56.25,46,63,60,56
 William Miller,Tottenham Hotspur,57,CAM,66,67,65,48.83333333,50,36,48,53,61,45,53.16666667,48,44,46,62,65,54,60,56,75,56,61,0,50.2,51,48,47,53,52,55.75,48,62,57,56
Rene Gilmartin,Watford,57,GK,53,52,54,17.5,16,15,16,21,25,12,20.16666667,17,11,11,23,26,33,13,55,28,22,51,0,12.6,14,10,14,14,11,45.5,37,58,17,70
Daniel Akindayini,Brighton & Hove Albion,57,ST,53.5,52,55,56.33333333,57,59,58,61,56,47,46.66666667,40,47,41,37,58,57,57,51,60,56,56,0,29.2,64,15,20,24,23,55.25,37,70,58,56
Ryan Watson, Leicester City,56,CM,56,58,54,49.33333333,58,40,51,49,61,37,49.16666667,49,39,39,52,64,52,68,66,66,69,44,0,38.2,30,41,32,43,45,61.25,54,72,56,63
Lloyd Allinson,Huddersfield Town,56,GK,35,38,32,14.5,11,11,11,18,20,16,21.5,11,13,11,33,25,36,11,52,39,24,59,0,13.6,13,22,11,11,11,46.25,38,62,33,52
Reise Allassani,Crystal Palace,56,LM,75.5,78,73,45.5,53,47,49,37,51,36,46.66666667,49,42,40,48,50,51,59,86,77,56,48,0,31.8,27,41,32,30,29,50.75,49,59,63,32
Kyle Walker-Peters,Tottenham Hotspur,56,RB,73.5,76,71,27.66666667,42,25,21,32,21,25,41.5,57,37,31,41,48,35,54,66,82,52,51,0,50.6,44,53,45,55,56,56.5,48,72,62,44
Emmanuel Sonupe,Tottenham Hotspur,56,RM,68,73,63,50.33333333,58,41,48,50,63,42,49,43,42,48,51,56,54,60,64,55,55,57,0,54.2,63,45,49,56,58,56.75,63,57,57,50
Bradley Collins,Chelsea,56,GK,43,41,45,18.66666667,11,15,16,25,26,19,21.5,20,19,12,26,29,23,20,33,63,27,56,0,18,21,20,13,19,17,37.75,20,55,25,51
Callum Connolly,Everton,56,CDM,63.5,65,62,40.33333333,40,30,37,50,53,32,46.66666667,42,37,40,59,62,40,50,60,67,57,58,0,55.6,57,45,56,60,60,57.25,54,60,67,48
Kyle Bailey,Leicester City,56,ST,63,65,61,58.83333333,62,54,58,75,55,49,45.16666667,44,50,42,40,49,46,49,52,77,55,51,0,28.4,69,15,16,24,18,47.5,37,63,56,34
Jonathan Muleba,Bournemouth,55,CB,57.5,60,55,25,21,19,19,38,32,21,30.66666667,26,23,26,34,49,26,40,34,67,46,49,0,54.2,59,53,49,54,56,61.75,56,66,61,64
Dom Telford,Stoke City,55,ST,74.5,76,73,57.66666667,48,63,63,68,62,42,38,33,41,29,29,49,47,44,57,73,54,48,0,21,53,12,15,13,12,46.75,30,64,50,43
Anthony ,Tottenham Hotspur,55,LM,71,72,70,43.66666667,50,36,42,45,45,44,53,53,56,50,49,52,58,60,66,68,54,48,0,34.8,30,26,33,45,40,47,40,50,52,46
Christian Maghoma,Tottenham Hotspur,55,CB,59,60,58,32.66666667,29,27,29,31,50,30,33.83333333,32,28,29,36,41,37,28,48,61,38,53,0,58.6,63,54,59,59,58,57.25,50,65,64,50
Connor Dymond,Crystal Palace,55,CDM,58,61,55,45.16666667,38,40,38,58,62,35,48.16666667,44,48,43,55,52,47,38,59,70,50,59,0,52.8,52,52,52,55,53,66.75,74,58,62,73
Brandon Fox,Leicester City,55,ST,65.5,68,63,52.16666667,50,55,48,48,54,58,48.16666667,38,59,38,43,56,55,62,71,77,57,58,0,26.4,54,18,17,23,20,47.25,40,59,51,39
Danijel Nizic,Burnley,55,GK,38.5,40,37,16.66666667,7,21,14,27,18,13,20.16666667,14,15,21,19,32,20,13,38,39,22,57,0,14.8,17,11,13,15,18,39.75,24,57,28,50
Connor Randall,Liverpool,55,RB,66,70,62,52.66666667,50,44,58,56,49,59,49,37,52,32,57,62,54,58,39,57,57,57,0,50.8,30,54,49,60,61,56.75,57,46,55,69
Luke Amos,Tottenham Hotspur,54,CDM,61.5,60,63,40.33333333,41,32,31,45,57,36,49,47,47,44,56,57,43,49,61,72,53,54,0,54.6,58,51,51,55,58,60.5,62,64,54,62
Luke Croll,Crystal Palace,54,CB,54.5,54,55,28.33333333,29,22,25,30,34,30,32.33333333,28,32,27,35,40,32,31,43,55,37,44,0,55.2,54,51,56,58,57,60,53,67,59,61
Kevin Mbabu,Newcastle United,54,LB,66,64,68,31.33333333,41,19,24,35,41,28,31,28,31,28,35,34,30,40,46,63,44,48,0,59.2,53,59,58,66,60,60.75,52,71,59,61
Jonathan Maddison,Leicester City,54,GK,44,45,43,18,6,21,13,32,21,15,21.33333333,14,21,13,27,23,30,15,33,29,19,55,0,17.4,12,19,19,18,19,36,25,52,23,44
Alex Palmer,West Bromwich Albion,54,GK,31.5,26,37,19,22,14,14,27,21,16,18.5,14,15,17,22,30,13,21,34,34,25,49,0,13.4,12,15,14,12,14,33,20,42,27,43
Bradley Jackson,Burnley,54,LM,74,73,75,46.83333333,51,49,39,45,50,47,46,54,44,39,44,47,48,55,70,75,56,34,0,28,42,21,30,24,23,47.75,35,49,59,48
Jacob Hanson,Huddersfield Town,54,RB,84.5,84,85,32.5,44,31,25,38,29,28,32.5,42,29,30,30,30,34,51,61,56,37,56,0,51,44,53,51,54,53,60,51,59,64,66
Rekeil Pyke,Huddersfield Town,54,ST,78.5,78,79,50.16666667,54,54,49,54,50,40,34.66666667,31,33,30,28,43,43,52,67,61,49,52,0,25,52,18,15,20,20,52,33,57,58,60
Fraser Horsfall,Huddersfield Town,54,CB,53.5,54,53,28.16666667,23,18,25,42,39,22,26.83333333,23,24,27,25,28,34,30,43,47,32,49,0,54.2,47,53,53,64,54,59.75,43,68,57,71
Joe Wilkinson,Huddersfield Town,54,CB,54.5,54,55,29.5,27,20,26,39,42,23,30.16666667,24,32,29,30,32,34,34,45,65,41,43,0,55.2,52,53,56,58,57,59,51,66,55,64
Flo Bojaj,Huddersfield Town,54,ST,53.5,55,52,53.83333333,56,54,55,64,51,43,39.16666667,31,42,32,34,47,49,53,60,63,57,56,0,22.4,55,18,13,14,12,52.25,33,60,56,60
James Horsfield,Manchester City,53,RB,64,66,62,49.33333333,48,49,52,64,49,34,51.66666667,42,48,47,58,60,55,55,58,69,54,52,0,48,42,49,46,51,52,58.5,49,64,62,59
Conor Mitchell,Burnley,53,GK,39.5,39,40,17.66666667,9,13,16,29,23,16,19.83333333,13,17,17,20,31,21,18,33,54,24,47,0,14.8,15,9,17,16,17,33.25,20,41,30,42
Nathan Gartside,Watford,53,GK,46,48,44,19.66666667,18,18,20,24,19,19,19.16666667,18,18,13,25,26,15,13,32,58,26,54,0,17,18,22,15,13,17,41.5,23,58,36,49
Callum Charlton,Huddersfield Town,53,RW,73.5,72,75,49,47,57,34,53,63,40,41.66666667,44,47,33,34,45,47,56,53,73,55,40,0,28.4,43,25,17,27,30,40,32,47,43,38
Mark Waddington,Stoke City,53,CM,66,65,67,47.33333333,50,43,42,51,56,42,54.16666667,48,48,42,66,70,51,51,58,66,52,49,0,41.8,47,29,35,47,51,46.25,40,53,34,58
George Byers,Watford,53,CM,61.5,55,68,47.16666667,45,43,42,53,55,45,47.66666667,11,48,47,64,68,48,54,58,69,53,54,0,38.8,41,27,34,39,53,50,40,57,48,55
George Dobson,West Ham United,52,CDM,57,59,55,28.83333333,30,22,30,32,37,22,42.83333333,36,31,26,53,56,55,52,50,66,54,43,0,49.2,45,49,48,54,50,59.25,58,66,57,56
Tadhg Ryan,Huddersfield Town,52,GK,45.5,42,49,19.33333333,14,20,13,29,20,20,21.16666667,12,12,16,23,32,32,15,33,54,25,50,0,16.8,17,26,13,14,14,41.75,21,53,37,56
Tom Davies,Everton,51,CM,66.5,65,68,41.33333333,47,32,39,42,48,40,45.5,40,38,38,55,55,47,48,59,70,48,54,0,49.8,50,46,38,60,55,59,58,55,63,60
Matt Macey,Arsenal,51,GK,39.5,38,41,18,12,16,16,28,20,16,19,18,16,17,24,27,12,16,32,33,19,53,0,14.4,16,20,11,11,14,42.5,25,51,33,61
Regan Booty,Huddersfield Town,50,CDM,63,65,61,45,46,42,42,44,50,46,55.33333333,46,52,61,57,62,54,58,57,68,53,50,0,44.4,39,39,45,51,48,48,40,55,45,52
Josh Doherty,Watford,50,LB,57,61,53,42,44,22,20,72,66,28,30.5,39,27,29,26,31,31,55,60,57,33,53,0,53,46,47,55,61,56,61.25,55,63,62,65
