name,team,rating,position,pace,acceleration,sprint_speed,shooting,positioning,finishing,long_shot,penalties,shot_power,volleys,passing,crossing,curve,freekick_accuracy,longpass,shortpass,vision,dribbling,agility,balance,ball_control,reactions,composure,defending,heading_accuracy,interceptions,marking,stand_tackle,slide_tackle,physicality,aggression,jumping,stamina,strength
Michael Folivi,Watford,61,ST,70.5,69,72,56.16666667,65,64,51,62,59,36,36.33333333,25,48,26,24,54,41,62,68,66,61,50,0,24,47,11,24,17,21,56.25,33,69,58,65
Marcus Edwards,Tottenham Hotspur,61,CAM,71,72,70,50.83333333,57,47,51,52,56,42,56.33333333,48,60,61,47,62,60,70,83,90,63,47,0,27.8,33,26,26,31,23,45.25,48,55,50,28
Krystian Bielik,Arsenal,61,CB,55,55,55,46.83333333,56,33,47,42,57,46,56,49,48,43,63,67,66,65,58,45,66,56,0,56.4,55,61,53,57,56,59.75,71,52,45,71
Jack Simpson,Bournemouth,60,CB,58.5,55,62,34.66666667,27,30,26,45,43,37,34.16666667,37,29,36,36,34,33,37,40,62,39,49,0,62.8,63,59,59,67,66,61.25,48,72,61,64
Ro-Shaun Williams,Manchester United,60,CB,77.5,78,77,35.83333333,29,27,30,49,43,37,33.83333333,32,35,36,30,39,31,34,56,59,36,50,0,61.8,63,56,56,68,66,61.25,55,71,55,64
Kyle Walker-Peters,Tottenham Hotspur,60,RB,82,84,80,27.83333333,43,25,21,32,21,25,42.33333333,57,37,31,41,50,38,57,72,82,55,53,0,54,49,55,50,59,57,60.5,48,72,68,54
Shayon Harrison,Tottenham Hotspur,60,ST,72,74,70,56.83333333,61,63,50,63,57,47,37.5,28,42,27,34,47,47,50,73,70,58,59,0,22.6,55,14,16,16,12,56.5,49,64,57,56
Courtney Duffus,Everton,60,ST,61.5,69,54,58.83333333,46,64,64,57,67,55,51.33333333,36,63,38,48,61,62,61,58,63,57,63,0,28.6,50,22,23,24,24,54,40,51,58,67
Will Patching,Manchester City,60,CM,69.5,70,69,48.83333333,42,47,57,40,68,39,63.16666667,50,65,70,65,67,62,62,65,70,65,53,0,40.4,43,43,37,40,39,49,43,60,55,38
Raphael Spiegel,West Ham United,60,GK,57.5,56,59,22.16666667,11,11,12,41,39,19,20.33333333,15,13,12,34,32,16,12,59,55,32,60,0,14.2,12,23,10,11,15,52,36,71,37,64
Tyler Reid,Swansea City,60,RB,78,78,78,36.66666667,54,31,28,42,32,33,40.33333333,59,34,43,29,37,40,62,58,67,43,63,0,59.2,57,57,52,65,65,56,63,55,55,51
Demetri Mitchell,Manchester United,60,LM,76.5,77,76,62.33333333,55,74,64,70,61,50,44.66666667,43,44,36,43,53,49,65,59,65,63,54,0,29.6,68,18,23,17,22,53,34,65,58,55
Djair Parfitt-Williams,West Ham United,60,RM,81,82,80,51.5,52,54,51,45,54,53,48.83333333,52,52,47,42,46,54,66,81,87,63,55,0,24.8,48,20,19,21,16,51.75,39,55,56,57
Conor Masterson,Liverpool,60,CB,58,61,55,34.5,33,30,22,43,46,33,32.83333333,29,28,37,32,35,36,33,44,47,35,50,0,61.2,62,62,55,64,63,60.75,56,60,57,70
Marcus Browne,West Ham United,60,CAM,76,77,75,51.5,54,51,53,48,56,47,56.33333333,46,60,66,51,55,60,65,67,71,63,45,0,25.6,32,22,27,26,21,58.25,63,53,58,59
Daniel James,Swansea City,60,LW,82,83,81,54.33333333,52,58,40,55,71,50,49.83333333,56,48,44,43,54,54,66,75,71,59,42,0,29.6,44,21,25,27,31,49.75,39,53,51,56
Chris Willock,Arsenal,60,LM,82.5,83,82,52.66666667,60,57,46,60,50,43,42.66666667,35,43,30,43,55,50,69,65,73,61,55,0,20.8,38,23,16,11,16,47.75,27,56,61,47
Eddy Lecygne,Stoke City,60,CM,61.5,55,68,51.5,62,42,47,53,54,51,54,44,46,47,63,67,57,58,67,68,62,58,0,51.8,58,51,49,47,54,58.25,59,64,54,56
Jack Rose,West Bromwich Albion,60,GK,42,41,43,18.83333333,10,14,21,29,24,15,21.33333333,15,11,19,23,29,31,18,32,61,20,59,0,16.4,15,15,15,18,19,38.25,25,54,29,45
Jesse Starkey,Brighton & Hove Albion,60,LM,77,78,76,54,51,52,46,62,57,56,60.83333333,58,67,69,55,58,58,56,61,73,57,55,0,41.4,39,41,31,47,49,52.5,46,47,61,56
Richard Bakary,Southampton,60,RB,63,69,57,36.66666667,50,33,32,41,33,31,40.66666667,52,35,41,29,42,45,67,57,43,48,63,0,59.2,48,60,58,68,62,57.75,56,63,64,48
Aaron Nemane,Manchester City,60,RM,84,85,83,49,56,54,41,59,50,34,43.5,50,41,29,39,47,55,66,73,74,58,53,0,18.8,35,14,14,19,12,45,42,48,56,34
Alex Bray,Swansea City,60,RM,75.5,76,75,51.83333333,64,59,41,50,62,35,48,57,37,41,46,57,50,56,74,72,53,48,0,27.2,26,31,21,28,30,50,35,51,75,39
Robert Hunt,Brighton & Hove Albion,60,RB,71.5,72,71,31.16666667,48,29,28,36,23,23,44.66666667,59,46,55,35,41,32,59,62,82,54,55,0,56.4,42,56,58,62,64,59.25,51,65,68,53
Jerome Sinclair,Watford,59,ST,77.5,78,77,57.83333333,59,61,52,63,59,53,45,42,48,39,44,50,47,60,72,72,61,54,0,37,40,43,36,34,32,56.75,53,52,63,59
Liam Edwards,Stoke City,59,CB,55,55,55,32.83333333,25,25,23,41,48,35,35.16666667,34,33,33,35,43,33,37,41,58,36,49,0,61.6,56,58,61,67,66,60,54,68,63,55
Connor Ogilvie,Tottenham Hotspur,59,LB,65,66,64,38.5,50,32,37,42,40,30,47.66666667,56,37,58,43,50,42,55,59,62,55,49,0,58.2,54,61,59,60,57,60.5,43,70,65,64
Botti Biabi,Swansea City,59,ST,70.5,73,68,57.66666667,50,59,60,62,64,51,39.66666667,34,44,32,36,48,44,56,59,55,51,51,0,26.4,63,17,15,19,18,53.5,30,58,60,66
Jordan Lee,Bournemouth,59,RB,64,67,61,37,54,32,29,42,29,36,40.33333333,55,39,40,30,41,37,64,56,40,50,54,0,58.6,50,61,51,65,66,60.25,63,59,57,62
Joe Maguire,Liverpool,59,LB,71.5,66,77,40,54,35,36,42,37,36,45.33333333,57,39,42,49,42,43,61,57,69,47,63,0,56,49,62,50,59,60,55,56,56,60,48
Jay Dasilva,Chelsea,59,LB,78.5,79,78,41.33333333,51,36,38,43,46,34,49.33333333,60,55,52,37,42,50,62,63,62,57,48,0,54.4,41,61,55,58,57,60.75,62,64,61,56
Owain Jones,Swansea City,59,LM,75.5,76,75,52.66666667,53,57,45,58,62,41,47.66666667,60,24,38,51,59,54,60,64,65,56,39,0,28.2,54,23,20,24,20,53.75,42,58,59,56
Grady Diangana,West Ham United,59,LM,78.5,77,80,48,44,50,45,50,55,44,49.16666667,48,52,49,47,50,49,68,78,68,66,46,0,26.2,37,27,32,19,16,57.5,45,59,63,63
Aaron Lewis,Swansea City,59,RB,72.5,70,75,39.66666667,52,36,37,43,36,34,40,55,40,34,29,38,44,60,51,55,45,54,0,56.4,49,54,54,66,59,67.25,57,62,78,72
Sergio Molina,Stoke City,59,CDM,60.5,63,58,44,37,43,34,57,57,36,51.66666667,52,44,48,61,63,42,58,57,76,58,62,0,59,62,53,50,60,70,57.75,65,57,53,56
Ollie Harfield,Bournemouth,59,LB,82.5,80,85,39.66666667,57,35,37,41,33,35,43.16666667,64,42,43,32,42,36,52,67,72,46,52,0,53.6,54,53,53,56,52,64.75,55,62,78,64
Rene Gilmartin,Watford,59,GK,53,52,54,17.5,16,15,16,21,25,12,20.16666667,17,11,11,23,26,33,13,55,28,22,51,0,12.6,14,10,14,14,11,45.5,37,58,17,70
Luke Dreher,Crystal Palace,59,CM,71,69,73,45.5,42,44,51,47,56,33,54,41,48,46,64,64,61,56,78,71,63,53,0,48,49,53,45,47,46,56.75,45,60,57,65
Jordan Williams,Liverpool,59,CB,54,54,54,42,37,42,39,53,43,38,55,49,44,51,61,64,61,53,57,65,55,52,0,55.6,57,49,54,60,58,59.5,58,60,48,72
Will Wood,Southampton,59,LB,58.5,62,55,38.66666667,53,31,34,44,32,38,41.5,53,43,37,38,37,41,53,59,78,51,57,0,60.4,57,57,53,69,66,56,58,57,64,45
Jimmy Dunne,Burnley,58,CB,54,55,53,31,24,28,28,35,37,34,38.66666667,32,31,28,46,58,37,38,47,54,40,56,0,59.4,56,55,53,65,68,56.5,50,62,58,56
Sean Goss,Manchester United,58,CM,68,69,67,46,50,47,39,47,51,42,57.33333333,50,51,48,65,67,63,57,63,76,56,55,0,42.8,49,29,41,42,53,56.25,46,63,60,56
Pedro Chirivella,Liverpool,58,CDM,53.5,52,55,43.66666667,44,38,38,49,56,37,54,47,48,45,61,64,59,58,56,60,55,52,0,57.8,55,49,58,59,68,57.25,60,62,48,59
Ryan Sweeney,Stoke City,58,CB,55,53,57,25,28,23,15,24,34,26,32.66666667,21,25,20,43,51,36,39,48,53,44,45,0,53.6,52,47,56,57,56,72.25,72,67,67,83
Joe Rodon,Swansea City,58,CB,61,67,55,31.16666667,23,23,24,40,43,34,34.16666667,34,25,32,38,45,31,38,49,67,40,45,0,59,52,58,60,64,61,57.25,47,70,52,60
Ryan Blair,Swansea City,58,CM,62,64,60,56.16666667,55,52,45,64,66,55,56,53,54,50,60,64,55,61,59,59,65,56,0,46.2,52,30,42,52,55,53,40,57,53,62
Kyle Scott,Chelsea,58,CM,63.5,62,65,49.33333333,48,47,51,50,52,48,57,53,54,52,57,61,65,61,71,68,60,48,0,41.8,31,41,34,52,51,42.5,46,34,56,34
Ola Adeyemo,Watford,58,ST,77,76,78,56,54,56,52,65,59,50,34.83333333,30,35,29,31,40,44,55,59,70,54,55,0,26,62,19,18,13,18,50.75,30,72,53,48
Dara O'Shea,West Bromwich Albion,58,CB,55.5,55,56,33.66666667,27,30,22,45,48,30,34.5,34,37,28,37,38,33,36,40,59,39,52,0,62,57,62,52,71,68,56,48,65,63,48
Robbie Leitch,Burnley,58,CM,59,56,62,40.33333333,36,32,41,41,56,36,55.33333333,52,49,45,66,69,51,57,56,62,54,56,0,61.4,55,56,65,70,61,58,63,63,50,56
Marcus Barnes,Southampton,58,ST,68.5,69,68,55.5,52,60,55,61,56,49,47.16666667,36,50,43,44,55,55,53,56,66,56,58,0,26.4,59,15,16,18,24,53.5,40,62,55,57
Luke Amos,Tottenham Hotspur,58,CDM,61.5,60,63,41.5,43,32,36,45,57,36,52,54,49,48,56,60,45,51,67,72,56,55,0,58,58,53,55,63,61,62,63,63,58,64
Bradley Collins,Chelsea,58,GK,43,41,45,18.66666667,11,15,16,25,26,19,21.5,20,19,12,26,29,23,20,33,63,27,56,0,18,21,20,13,19,17,37.75,20,55,25,51
Jack Fitzwater, West Bromwich Albion,58,CB,55,55,55,34.66666667,24,28,26,43,50,37,35.33333333,28,37,36,34,38,39,29,46,64,35,50,0,60.6,56,56,56,70,65,60,57,73,61,49
Admiral Muskwe,Leicester City,57,ST,65,62,68,52,54,56,43,55,56,48,44.66666667,35,47,48,42,49,47,53,54,52,60,49,0,32.4,62,26,25,25,24,56,52,65,48,59
Sadiq El Fitouri,Manchester United,57,RB,60,65,55,38,47,31,28,44,37,41,42.33333333,52,42,38,40,42,40,48,57,55,40,60,0,58.6,58,59,54,61,61,60.75,69,62,61,51
Matty Foulds,Everton,57,CB,58.5,62,55,28.5,28,22,19,39,38,25,37.83333333,32,28,23,29,61,54,42,34,65,60,49,0,56.2,55,50,56,61,59,58.25,46,70,60,57
Vashon Neufville,West Ham United,57,LB,78,77,79,30.5,47,21,23,33,39,20,41.5,54,47,22,36,45,45,56,76,68,52,58,0,48.6,35,50,51,54,53,59.75,56,66,67,50
Thomas Dyson,Swansea City,57,CM,56.5,54,59,44.66666667,39,43,38,49,58,41,53.16666667,51,41,44,59,69,55,54,59,48,59,61,0,58.6,59,55,56,53,70,62.5,69,59,48,74
Ben White, Brighton & Hove Albion,57,CB,58,52,64,24.83333333,22,22,25,24,35,21,35,36,26,20,42,46,40,38,48,49,42,51,0,55.4,53,57,55,57,55,61.5,67,66,52,61
Joshua Debayo,Leicester City,57,LB,64,64,64,36,32,24,31,48,43,38,37,47,29,33,35,40,38,51,57,65,49,56,0,58.6,58,59,55,62,59,60.5,56,68,58,60
Christian Maghoma,Tottenham Hotspur,57,CB,59,60,58,32.66666667,29,27,29,31,50,30,33.83333333,32,28,29,36,41,37,28,48,61,38,53,0,59,63,56,59,59,58,57.5,50,65,64,51
Shaun Donnellan,West Bromwich Albion,57,CB,56,51,61,37.33333333,47,26,30,43,50,28,35.33333333,34,34,34,36,44,30,39,49,67,38,51,0,60.8,57,62,56,66,63,54.75,50,70,58,41
Mason Mount,Chelsea,57,CAM,67,72,62,54.83333333,53,54,58,60,61,43,49.83333333,46,42,47,47,56,61,56,68,67,55,45,0,30.8,31,32,26,34,31,40,41,34,54,31
Cy Goddard,Tottenham Hotspur,57,LM,67,72,62,52.66666667,48,53,46,60,58,51,51.33333333,55,48,45,53,56,51,59,73,78,54,43,0,32.4,45,27,29,33,28,44.5,38,47,61,32
Jonjoe Kenny,Everton,57,RB,61.5,58,65,36.83333333,35,28,30,51,44,33,46,46,43,34,50,57,46,47,60,71,52,53,0,57.2,62,50,56,60,58,62.25,59,70,62,58
Ben Wynter,Crystal Palace,57,CB,62.5,62,63,40,37,29,42,48,56,28,37.83333333,40,44,38,34,37,34,41,57,56,46,49,0,57.6,60,55,56,59,58,61.5,53,71,58,64
Andre Coker,Crystal Palace,57,LM,78.5,78,79,50.66666667,45,51,50,49,61,48,51.33333333,53,50,55,50,52,48,60,70,59,58,43,0,26.4,40,27,18,24,23,52,36,54,53,65
Callum Connolly,Everton,57,CB,63.5,65,62,40.33333333,40,30,37,50,53,32,46.66666667,42,37,40,59,62,40,50,60,67,57,58,0,56.6,62,45,56,60,60,57.25,54,60,67,48
Jahmal Hector-Ingram,West Ham United,57,ST,75.5,73,78,54,53,56,52,57,59,47,38.33333333,42,35,24,37,45,47,55,65,65,55,51,0,24,55,12,21,16,16,60.25,57,66,58,60
Anton Walkes,Tottenham Hotspur,57,CDM,63,60,66,48.16666667,50,39,44,49,58,49,50.66666667,46,47,44,54,59,54,48,57,60,53,54,0,54.8,54,54,56,57,53,60.5,63,56,61,62
Oliver O'Dwyer,Crystal Palace,56,CB,47,44,50,32.5,31,24,21,47,42,30,34,37,36,30,34,36,31,25,44,47,34,47,0,55.8,53,54,55,60,57,61.5,48,64,62,72
Ben Hall,Brighton & Hove Albion,56,CB,57,60,54,33.83333333,35,28,36,34,35,35,31,30,28,25,29,40,34,50,56,53,42,52,0,54.2,48,56,53,58,56,60.25,60,51,60,70
Harvey Barnes,Leicester City,56,CAM,71.5,74,69,49.83333333,46,48,48,49,58,50,53.33333333,49,56,54,51,57,53,58,62,58,57,44,0,43.4,40,44,41,48,44,46.75,48,41,51,47
Aaron Bissaka,Crystal Palace,56,RM,77,78,76,49,51,46,47,56,51,43,48.5,58,47,45,44,50,47,59,77,67,60,40,0,29.8,40,26,26,27,30,45.75,32,50,45,56
Declan Rice,West Ham United,56,CB,63.5,63,64,30.16666667,32,24,26,30,46,23,31.83333333,30,35,20,33,39,34,37,47,61,40,51,0,56.2,57,50,58,57,59,61.5,53,65,64,64
Trevoh Chalobah,Chelsea,56,RB,75.5,76,75,36.5,34,32,31,42,46,34,45.5,48,48,46,46,49,36,46,51,62,48,54,0,52.8,54,53,50,54,53,57.5,51,64,52,63
Dom Telford,Stoke City,56,ST,74.5,76,73,57.66666667,48,63,63,68,62,42,38,33,41,29,29,49,47,44,57,73,54,48,0,21,53,12,15,13,12,46.75,30,64,50,43
Rhyle Ovenden ,Watford,56,CM,60.5,60,61,46.83333333,47,46,47,47,50,44,54.66666667,50,50,49,60,61,58,55,62,64,56,50,0,50.4,50,48,49,53,52,54.25,54,58,53,52
Corey Jordan,Bournemouth,56,CB,60,62,58,31.66666667,25,22,22,49,41,31,32.66666667,33,33,34,29,34,33,34,44,62,47,51,0,56.4,54,58,51,60,59,57,57,61,53,57
Connor Randall,Liverpool,56,RB,64.5,67,62,52.66666667,50,44,58,56,49,59,49,37,52,32,57,62,54,58,39,57,57,57,0,50.8,30,54,49,60,61,56.75,57,46,55,69
Daniel Iversen,Leicester City,56,GK,42,40,44,18.66666667,19,14,15,21,23,20,20.83333333,17,16,11,21,27,33,11,32,48,16,50,0,17.4,16,20,20,18,13,47.25,19,59,44,67
Sam Surridge,Bournemouth,56,ST,52,49,55,54,56,56,50,55,57,50,37.33333333,33,38,28,28,48,49,50,50,67,56,50,0,31.2,60,18,29,26,23,62.75,59,63,61,68
Raul Uche Rubio,Leicester City,56,ST,62.5,62,63,50.5,49,55,52,47,55,45,45.5,43,43,41,42,53,51,50,54,59,55,58,0,26.2,55,15,16,23,22,56,45,59,61,59
Rekeil Pyke,Huddersfield Town,55,ST,78.5,78,79,50.16666667,54,54,49,54,50,40,34.66666667,31,33,30,28,43,43,52,70,61,49,52,0,25,52,18,15,20,20,52,33,57,58,60
Jacob Hanson,Huddersfield Town,55,RB,84.5,84,85,32.5,44,31,25,38,29,28,32.5,42,29,30,30,30,34,51,61,56,37,56,0,51,44,53,51,54,53,61.5,51,59,70,66
Dylan Watts,Leicester City,55,CAM,67,69,65,43,45,39,38,46,47,43,54.5,51,56,57,52,56,55,60,65,65,51,57,0,37,41,33,36,39,36,47.25,42,49,49,49
Alex Palmer,West Bromwich Albion,55,GK,31.5,26,37,16.5,7,14,14,27,21,16,19.33333333,14,15,17,22,30,18,21,34,34,25,49,0,12.2,12,9,14,12,14,33,20,42,27,43
Bradley Jackson,Burnley,55,LM,74,73,75,46.83333333,51,49,39,45,50,47,46,54,44,39,44,47,48,55,70,75,56,34,0,28,42,21,30,24,23,47.75,35,49,59,48
Michael Phillips,Crystal Palace,55,CB,64.5,64,65,44,52,34,49,46,52,31,48.5,41,40,42,58,60,50,46,59,68,54,53,0,51.8,53,48,52,54,52,56.5,64,55,54,53
Fraser Horsfall,Huddersfield Town,55,CB,53.5,54,53,28.16666667,23,18,25,42,39,22,26.83333333,23,24,27,25,28,34,30,43,47,36,49,0,54.2,47,53,53,64,54,59.75,43,68,57,71
Elliott Moore,Leicester City,55,CB,55.5,53,58,34.83333333,33,26,24,48,41,37,36.5,32,32,36,42,46,31,36,48,47,39,53,0,55.4,58,58,50,57,54,57,51,54,63,60
Joel Coleman,Huddersfield Town,55,GK,44.5,40,49,18.16666667,11,17,16,25,22,18,16.5,11,20,11,17,29,11,17,48,65,19,55,0,13.2,11,16,14,12,13,43.5,16,58,40,60
Tom Glover,Tottenham Hotspur,55,GK,23.5,16,31,10.33333333,7,7,6,14,19,9,16.66666667,11,13,10,20,22,24,10,26,36,15,46,0,9.2,10,7,7,12,10,34.25,22,56,17,42
Levi Lumeka,Crystal Palace,55,LM,80.5,78,83,49.66666667,49,47,49,51,57,45,49.16666667,52,52,53,46,47,45,58,77,79,54,45,0,23.4,36,20,18,22,21,48.25,42,49,46,56
Charlie Rowan,Watford,55,CB,57,56,58,39,30,33,45,45,49,32,36.33333333,28,30,34,49,44,33,39,55,52,43,50,0,51.2,49,51,51,53,52,62.5,67,66,51,66
Layton Ndukwu,Leicester City,55,LM,75.5,76,75,49.16666667,51,51,51,46,48,48,45.83333333,52,47,39,41,47,49,59,63,64,53,45,0,28.6,39,21,24,28,31,46.5,39,48,53,46
Darnell Johnson,Leicester City,55,RB,69,67,71,36,45,29,31,33,45,33,39.16666667,43,35,29,42,45,41,47,58,52,49,49,0,54.2,52,50,52,59,58,62,54,63,59,72
Corie Andrews,Crystal Palace,55,ST,88.5,88,89,52,48,61,52,52,50,49,40.66666667,37,43,38,40,42,44,58,85,71,51,50,0,23.6,39,20,17,23,19,45.25,30,50,58,43
Jordan Holmes,Bournemouth,54,GK,28,30,26,9,4,8,5,11,17,9,26.33333333,11,12,11,40,52,32,12,40,39,40,50,0,13,14,9,9,22,11,49.25,40,52,41,64
Kieran O'Hara,Manchester United,54,GK,45,49,41,14.5,13,14,11,13,23,13,21.16666667,12,13,11,29,26,36,16,35,57,17,51,0,18,15,25,17,14,19,44.25,25,59,43,50
Patrick O'Flaherty,Bournemouth,54,GK,43,46,40,18.83333333,8,13,16,32,23,21,17.66666667,20,12,13,27,23,11,12,30,58,21,48,0,19,16,26,18,15,20,41,26,58,26,54
Adam Phillips,Liverpool,54,CM,64.5,63,66,51.83333333,53,54,47,55,56,46,53.5,45,53,61,58,60,44,58,59,54,52,56,0,44.6,49,29,41,53,51,50.5,44,50,51,57
George Byers ,Swansea City,54,CM,61.5,55,68,47.16666667,45,43,42,53,55,45,47.66666667,11,48,47,64,68,48,54,58,69,53,54,0,38.8,41,27,34,39,53,50.25,40,57,48,56
Brandon Mason,Watford,54,LB,78,78,78,39.83333333,47,34,38,43,44,33,44.33333333,52,44,48,42,43,37,54,64,72,53,49,0,47,36,50,50,50,49,52.75,55,60,54,42
Conor Mitchell,Burnley,54,GK,39.5,39,40,17.66666667,9,13,16,29,23,16,19.83333333,13,17,17,20,31,21,18,33,54,24,47,0,14.8,15,9,17,16,17,33.25,20,41,30,42
Matty Miles,Leicester City,53,CDM,64,65,63,41,49,45,34,44,39,35,45.5,53,43,35,46,53,43,51,58,62,50,56,0,50.2,48,54,48,53,48,55.5,57,57,56,52
Danny Kane,Huddersfield Town,53,CB,54.5,54,55,26.83333333,24,18,19,41,33,26,27.16666667,28,25,22,23,32,33,30,42,61,29,49,0,54,54,55,46,57,58,58.75,44,72,62,57
Jamie Thomas,Burnley,53,ST,52.5,50,55,52.16666667,48,64,51,62,47,41,37,30,36,31,30,47,48,50,84,85,52,47,0,23.4,56,17,18,11,15,50.25,32,68,53,48
David Sesay,Watford,53,RB,76.5,76,77,38.16666667,41,31,40,39,48,30,39.16666667,41,37,35,40,42,40,50,63,59,49,48,0,49.6,43,50,49,54,52,59.75,59,63,55,62
Arlen Birch,Burnley,53,RB,68,69,67,29.33333333,44,26,22,35,25,24,32.66666667,48,30,30,26,31,31,56,59,69,42,54,0,50.6,45,53,45,54,56,54.5,56,55,57,50
Ronan Coughlan,Huddersfield Town,53,ST,58,63,53,50.66666667,48,51,48,66,48,43,38,33,43,30,30,41,51,52,61,79,55,55,0,27,59,19,21,20,16,53.5,35,70,51,58
Taofiq Olomowewe,Burnley,53,CB,59.5,64,55,27.5,22,25,19,38,36,25,30.83333333,30,22,23,29,47,34,38,43,53,30,45,0,53.8,55,51,49,56,58,57,51,69,56,52
Regan Booty,Huddersfield Town,52,CDM,63,65,61,45,46,42,42,44,50,46,55.33333333,46,52,61,57,62,54,58,57,68,56,50,0,45.8,39,46,45,51,48,48,40,55,45,52
Harry Voss,Tottenham Hotspur,52,GK,21,14,28,10.66666667,6,9,9,17,17,6,17.83333333,14,13,10,19,27,24,12,22,43,11,43,0,10.4,13,6,9,10,14,33.75,19,53,19,44
Freddy Yao,Burnley,52,CM,68,69,67,44,51,35,37,45,55,41,45,34,39,38,53,58,48,50,59,64,52,48,0,47.4,47,43,48,46,53,61,54,57,68,65
Cedric Kipre,Leicester City,52,CB,58.5,57,60,32.66666667,27,26,30,36,49,28,31.5,32,28,28,28,37,36,35,48,59,41,57,0,46.4,49,48,41,51,43,66.5,55,69,62,80
Matt Macey,Arsenal,52,GK,39.5,38,41,18,12,16,16,28,20,16,19,18,16,17,24,27,12,16,32,33,19,53,0,14.4,16,20,11,11,14,42.5,25,51,33,61
Jack Boyle,Huddersfield Town,52,CAM,62,64,60,47,42,50,35,55,58,42,45.5,45,42,38,47,50,51,59,62,64,57,41,0,26.4,33,21,27,29,22,47.25,35,42,50,62
Moses Makasi,West Ham United,52,CM,66,65,67,45,32,41,35,56,63,43,50.33333333,53,44,50,56,59,40,54,55,66,59,40,0,58.6,61,55,54,60,63,63.25,67,61,59,66
Christian Hill,Burnley,51,LM,67.5,67,68,44.83333333,49,42,35,45,59,39,43.5,44,46,33,46,45,47,54,53,70,55,31,0,26.4,33,16,23,31,29,42.25,28,40,52,49
Tony Aghayere,Burnley,51,GK,26,21,31,11,8,8,7,17,18,8,16.5,12,12,13,16,20,26,5,26,38,14,44,0,9,12,7,6,10,10,33.5,16,50,23,45
Callum Buckley,Bournemouth,51,LB,54.5,55,54,29.66666667,29,26,20,34,42,27,30,28,27,23,29,42,31,42,45,62,33,51,0,52.8,47,50,47,61,59,60.5,54,70,62,56
Jasko Keranovic,West Bromwich Albion,50,GK,27,22,32,10.5,6,5,9,15,22,6,17.5,12,13,11,28,15,26,5,26,52,14,37,0,11.4,12,12,6,14,13,40.5,24,59,21,58
Ethan Ross,West Bromwich Albion,50,GK,33.5,35,32,12.33333333,8,9,7,19,22,9,18.83333333,10,10,10,26,26,31,13,37,42,16,35,0,10.4,10,10,7,14,11,45.75,26,57,50,50
Luke Coddington,Huddersfield Town,49,GK,46.5,45,48,20.16666667,19,17,20,25,24,16,19.66666667,17,16,15,23,24,23,18,60,65,25,52,0,18.6,14,24,19,18,18,42.75,18,55,38,60
Brandon Austin,Tottenham Hotspur,48,GK,32.5,36,29,9.333333333,4,9,9,11,17,6,17.33333333,12,12,11,18,19,32,14,38,38,17,36,0,9.8,13,6,6,12,12,34,27,59,20,30
